"  Pour un oui, pour un non, se battre,--ou faire un vers !","Voor een ja, voor een nee, vechten, - of een worm maken!"
"  Travailler sans souci de gloire ou de fortune,","Werken zonder het streven naar roem of rijkdom,"
"  A tel voyage, auquel on pense, dans la lune !",Een reis die je aan de maan denkt.
"  N'écrire jamais rien qui de soi ne sortît,","Schrijf nooit iets wat niet uit jezelf komt,"
"  Et modeste d'ailleurs, se dire: mon petit,","En bescheiden, zegt hij:"
"  Soit satisfait des fleurs, des fruits, même des feuilles,","Of het vol is met bloemen, vruchten, zelfs bladeren,"
  Si c'est dans ton jardin à toi que tu les cueilles !,Als je ze in je eigen tuin haalt.
"  Puis, s'il advient d'un peu triompher, par hasard,","En als hij een beetje overwint, toevallig,"
"  Ne pas être obligé d'en rien rendre à César,",Ik heb geen verplichting om het keizer te betalen.
"  Vis-à-vis de soi-même en garder le mérite,","Voor jezelf het verdienste te behouden,"
"  Bref, dédaignant d'être le lierre parasite,","Kortom, ondanks het feit dat ik de parasiet lierre ben,"
"  Lors même qu'on n'est pas le chêne ou le tilleul,","Zelfs als we niet de eikenboom of de wijnhout zijn,"
"  Ne pas monter bien haut, peut-être, mais tout seul !","Niet heel hoog, misschien, maar alleen."
LE BRET:,De KLEED:
"  Tout seul, soit ! Mais non pas contre tous ! Comment diable","Alleen, maar niet tegen iedereen."
  As-tu donc contracté la manie effroyable,Heb je dan de verschrikkelijke mania gekregen?
"  De te faire toujours, partout, des ennemis ?",Om je altijd overal vijanden te maken?
CYRANO:,CYRANO:
"  A force de vous voir vous faire des amis,","Door je vrienden te maken,"
"  Et rire à ces amis dont vous avez des foules,","En lachen met die vrienden die je in de menigte hebt,"
  D'une bouche empruntée au derrière des poules !,Met een mond die je achter de kip hebt geleend.
"  J'aime raréfier sur mes pas les saluts,","Ik heb het lief om groeten te doen op mijn voeten,"
  Et m'écrie avec joie: un ennemi de plus !,En roept mij met vreugde: 'Een vijand meer!
LE BRET:,De KLEED:
  Quelle aberration !,Wat een afwijking.
CYRANO:,CYRANO:
"  Eh bien, oui, c'est mon vice.","Nou ja, dat is mijn vice."
  Déplaire est mon plaisir. J'aime qu'on me haïsse.,Ik hou ervan als mensen me haten.
"  Mon cher, si tu savais comme l'on marche mieux","Lieverd, als je wist hoe we beter lopen"
  Sous la pistolétade excitante des yeux !,Onder de opwindende pistool staat van de ogen!
"  Comme, sur les pourpoints, font d'amusantes taches","Zoals, op de punten, maken grappige vlekken"
  Le fiel des envieux et la bave des lâches !,De gier van de jaloers en de smaak van de lafaards.
"  --Vous, la molle amitié dont vous vous entourez,","Jij, de zachte vriend die je omringt,"
"  Ressemble à ces grands cols d'Italie, ajourés","Lijkt op die grote Italiaanse nekken, uitgesteld"
"  Et flottants, dans lesquels votre cou s'effémine:",En drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijvende drijven.
"  On y est plus à l'aise. . .et de moins haute mine,",We zijn er comfortabeler. ...en minder hoog.
"  Car le front n'ayant pas de maintien ni de loi,","Want de voorhoofd heeft geen recht en geen wet,"
"  S'abandonne à pencher dans tous les sens. Mais moi,",Hij geeft zich af om in alle richtingen te kijken.
"  La Haine, chaque jour, me tuyaute et m'apprête","De haat, elke dag, pijpt en maakt me klaar"
  La fraise dont l'empois force à lever la tête;,De aardbeien die hun hoofd opsteken met hun gif.
  Chaque ennemi de plus est un nouveau godron,Elke nieuwe vijand is een nieuwe krokodil.
"  Qui m'ajoute une gêne, et m'ajoute un rayon:","Hij voegt mij nog meer ellende toe, en voegt mij nog meer stralen toe."
"  Car, pareille en tous points à la fraise espagnole,","Want, zoals in alle opzichten de Spaanse frais,"
"  La Haine est un carcan, mais c'est une auréole !","De haat is een krokodil, maar het is een auréole!"
"LE BRET (après un silence, passant son bras sous le sien):","De VREET (na een stilte, door zijn arm onder zijn):"
"  Fais tout haut l'orgueilleux et l'amer, mais, tout bas","Maak de hoogmoedige hoog en bitter, maar nederig"
  Dis-moi tout simplement qu'elle ne t'aime pas !,Zeg me gewoon dat ze niet van je houdt!
CYRANO (vivement):,CYRANO (leven):
  Tais-toi !,Hou je kop.
"  (Depuis un moment, Christian est entré, s'est mêlé aux cadets; ceux-ci","(Een moment later, Christian kwam binnen, hij verwarde zich met de jongeren; deze"
  ne lui adressent pas la parole; il a fini par s'asseoir seul à une,"Ze hebben geen woord met hem te maken, hij uiteindelijk alleen bij een"
