"  Ne pas être obligé d'en rien rendre à César,","ka e wee ghara ịmanye gị ịkwụ Siza ụgwọ ọ bụla,"
"  Vis-à-vis de soi-même en garder le mérite,",N'ihi na ọ bụ ya mere o ji na - eme ihe ndị ahụ .
"  Bref, dédaignant d'être le lierre parasite,","N'ikwu ya n'ụzọ dị mfe, ịghara ịbụ onye na-akpata ọrịa,"
"  Lors même qu'on n'est pas le chêne ou le tilleul,","Ọ bụrụgodị na anyị abụghị osisi oak ma ọ bụ osisi ogwu,"
"  Ne pas monter bien haut, peut-être, mais tout seul !","Ọ pụrụ ịbụ na ọ gaghị arịgo n'ebe dị elu , ma ọ bụ naanị ya !"
LE BRET:,Ọ BỤ ỤFỌDỤ:
"  Tout seul, soit ! Mais non pas contre tous ! Comment diable","Ọ bụ naanị ya, ma ọ bụghị mmadụ niile."
  As-tu donc contracté la manie effroyable,Ị̀ na - enwe oké agụụ mmekọahụ ?
"  De te faire toujours, partout, des ennemis ?",Ị̀ na-eme ka ndị iro gị na-adị ebe niile?
CYRANO:,CYRANO:
"  A force de vous voir vous faire des amis,",Ọ bụ n'ihi na ọ hụrụ ka unu na - eme enyi .
"  Et rire à ces amis dont vous avez des foules,",Na-achịkwa ndị enyi gị ndị ị na-akpakọrịta ọchị.
  D'une bouche empruntée au derrière des poules !,O nwere ọnụ a na-eji azụ ọkụkọ!
"  J'aime raréfier sur mes pas les saluts,","Ọ na- atọ m ụtọ mgbe m na- ekele mmadụ n"" ụkwụ m ,"
  Et m'écrie avec joie: un ennemi de plus !,"Na-eti mkpu ọṅụ, sị, ""Onye iro ọzọ!"""
LE BRET:,Ọ BỤ ỤFỌDỤ:
  Quelle aberration !,Lee ihe dị iche !
CYRANO:,CYRANO:
"  Eh bien, oui, c'est mon vice.","Ọfọn, ee, ọ bụ àgwà m."
  Déplaire est mon plaisir. J'aime qu'on me haïsse.,"Ọ na-atọ m ụtọ ịpụ, ọ na-atọkwa m ụtọ mgbe ndị mmadụ kpọrọ m asị."
"  Mon cher, si tu savais comme l'on marche mieux","Nwa m, ọ bụrụ na ị maara otú e si eje ije nke ọma"
  Sous la pistolétade excitante des yeux !,N'okpuru anya na-akpali akpali nke a gunship!
"  Comme, sur les pourpoints, font d'amusantes taches","Dị ka, na ihe ndị na-akpali akpali, na-eme fun spots"
  Le fiel des envieux et la bave des lâches !,Ọ bụ ihe ọjọọ nke ndị na - ekwo ekworo na ihe ọjọọ nke ndị ụjọ .
"  --Vous, la molle amitié dont vous vous entourez,","Gị na ndị enyi gị na - adị ná mma ,"
"  Ressemble à ces grands cols d'Italie, ajourés","Ọ dị ka nnukwu olu ndị a nke Italy, na-agwụ ike."
"  Et flottants, dans lesquels votre cou s'effémine:","Na-efegharị ejegharị, na-eme ka olu gị na-atụ ụjọ:"
"  On y est plus à l'aise. . .et de moins haute mine,",Anyị na-adịkwu ná mma n'ebe ahụ.
"  Car le front n'ayant pas de maintien ni de loi,","N'ihi na ihu ya enweghị ụkpụrụ na iwu,"
"  S'abandonne à pencher dans tous les sens. Mais moi,",Ọ na-agbakụta ihe niile anya.
"  La Haine, chaque jour, me tuyaute et m'apprête",Ịkpọasị Na-akpali M Kwa Ụbọchị
  La fraise dont l'empois force à lever la tête;,Mkpụrụ osisi strawberry nke na - eme ka isi ya dị elu;
  Chaque ennemi de plus est un nouveau godron,Onye iro ọ bụla ọzọ bụ onye ọhụrụ na-agba ọsọ
"  Qui m'ajoute une gêne, et m'ajoute un rayon:","Onye na-eme ka m nwee ihe mgbu, na-emekwa ka m nwekwuo ihe mgbu."
"  Car, pareille en tous points à la fraise espagnole,","N'ihi na, dị ka mkpụrụ osisi Spanish n'ụzọ nile,"
"  La Haine est un carcan, mais c'est une auréole !","Ịkpọasị bụ ihe na-adịghị mma, ma ọ bụ ihe na-adịghị mma!"
"LE BRET (après un silence, passant son bras sous le sien):","The Breet (mgbe nkịtị, na-agafe ya n'okpuru ya):"
"  Fais tout haut l'orgueilleux et l'amer, mais, tout bas","Mee ka mpako dị elu ma dị ilu, ma dị ala."
  Dis-moi tout simplement qu'elle ne t'aime pas !,Naanị gwa m na ọ hụghị gị n'anya!
CYRANO (vivement):,CYRANO (na-ebi ndụ):
  Tais-toi !,Ghara ikwu okwu !
"  (Depuis un moment, Christian est entré, s'est mêlé aux cadets; ceux-ci","(N'oge na-adịghị anya, Christian batara, na-etinye aka na ndị na-eto eto; ndị a"
  ne lui adressent pas la parole; il a fini par s'asseoir seul à une,ha na-agwa ya okwu; ọ mesịrị nọdụ ala naanị ya na otu
