"  Dans l'espoir vil de voir, aux lèvres d'un ministre,","Ndi chiyembekezo choipa choona, m'kamwa mwa mtumiki,"
"  Naître un sourire, enfin, qui ne soit pas sinistre ?",Kodi mungatani kuti musakhale ndi kumwetulira kosasangalatsa?
"  Non, merci. Déjeuner, chaque jour, d'un crapaud ?",Kodi mungadyetse chakudya chamadzulo tsiku lililonse?
  Avoir un ventre usé par la marche ? une peau,Kodi ndi bwino kukhala ndi mimba youma poyenda?
"  Qui plus vite, à l'endroit des genoux, devient sale ?",Kodi ndi ndani amene amaipitsidwa mofulumira kuposa mawondo?
  Exécuter des tours de souplesse dorsale ?. . .,Kodi mungatani kuti musinthe msana wanu? . . .
"  Non, merci. D'une main flatter la chèvre au cou","Osati, zikomo, ndi dzanja limodzi, kumunyengerera mbuzi m'khosi"
"  Cependant que, de l'autre, on arrose le chou,","Koma ngati wina atatsanulira kabichi,"
"  Et, donneur de séné par désir de rhubarbe,","Ndipo amene akupereka manyowa (m'mimba mwawo) ndi chikhumbo cha ubweya (wouma),"
"  Avoir son encensoir, toujours, dans quelque barbe ?",Kodi nthawi zonse amakhala ndi chofukizira chake m'chiuno mwa munthu wina?
"  Non, merci ! Se pousser de giron en giron,","Osati, zikomo, kumangokhalira kusuntha."
"  Devenir un petit grand homme dans un rond,","Kukhala munthu wamkulu wamng'ono mu bwalo,"
"  Et naviguer, avec des madrigaux pour rames,","Ndipo amayenda panyanja ndi zombo za m'nyanja,"
  Et dans ses voiles des soupirs de vieilles dames ?,Kodi m'mavwende ake mumakhala mawu a akazi achikulire?
"  Non, merci ! Chez le bon éditeur de Sercy","Ayi, zikomo, kwa mkonzi woyenera wa Sercy."
"  Faire éditer ses vers en payant ? Non, merci !",Kodi ndi bwino kuti anthu azilemba malemba awo?
  S'aller faire nommer pape par les conciles,Kufuna Kukhala Papa wa Mpingo
  Que dans des cabarets tiennent des imbéciles ?,Kodi anthu osadziwa zinthu amakhala m'mahotela?
"  Non, merci ! Travailler à se construire un nom","Osati, zikomo, ntchito kumanga dzina"
"  Sur un sonnet, au lieu d'en faire d'autres ? Non,",Kodi ndi bwino kuimba nyimbo imodzi m'malo moimba nyimbo zina?
  Merci ! Ne découvrir du talent qu'aux mazettes ?,Kodi ndi anthu okha amene amapeza luso m'madera a mapiri?
"  Être terrorisé par de vagues gazettes,","Kuopa nyuzipepala zoyenda bwino,"
"  Et se dire sans cesse: Oh, pourvu que je sois","Ndipo nthawi zonse ndimaganiza kuti, ""Ndikadakhala"
  Dans les petits papiers du Mercure François ?. . .,Kodi ndi m'magazini ya Mercury Francis? . . .
"  Non, merci ! Calculer, avoir peur, être blême,","Kuchita manyazi, kuchita mantha, kukhala ndi maganizo oipa,"
"  Aimer mieux faire une visite qu'un poème,",Ndimakonda kupita kukaona malo kuposa ndakatulo.
"  Rédiger des placets, se faire présenter ?","Kodi mungalembe malemba, kudzipereka?"
"  Non, merci ! non, merci ! non, merci ! Mais. . .chanter,","Ayi, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zikomo, zik"
"  Rêver, rire, passer, être seul, être libre,","Kulota, kuseka, kudutsa, kukhala wekha, kukhala mfulu,"
"  Avoir l'oeil qui regarde bien, la voix qui vibre,","Kukhala ndi diso loyang'ana bwino, mawu osunthika,"
"  Mettre, quand il vous plaît, son feutre de travers,","Ngati mukufuna, muzichita zinthu mosamala."
"  Pour un oui, pour un non, se battre,--ou faire un vers !","Kuti muvomereze, kuti musalole, kulimbana kapena kuchita dzimbiri!"
"  Travailler sans souci de gloire ou de fortune,","Kugwira ntchito popanda kuganizira za ulemerero kapena chuma,"
"  A tel voyage, auquel on pense, dans la lune !","Ulendo woterewu, umene timaganiza, kupita ku mwezi!"
"  N'écrire jamais rien qui de soi ne sortît,",Musamalembe chilichonse chimene sichimachokera kwa inu.
"  Et modeste d'ailleurs, se dire: mon petit,","Ndipo modzichepetsa, kunena kuti, ""Mwana wanga,"
"  Soit satisfait des fleurs, des fruits, même des feuilles,","Kodi mungakonde maluwa, zipatso, ngakhale masamba?"
  Si c'est dans ton jardin à toi que tu les cueilles !,Ngati mumatenga zinthuzo m'munda mwanu!
"  Puis, s'il advient d'un peu triompher, par hasard,","Ndipo ngati atagonjetsa pang'ono,"
"  Ne pas être obligé d'en rien rendre à César,","Ndipo iye anati, ""Usachite chilichonse chofuna kupereka kwa Kaisara."
"  Vis-à-vis de soi-même en garder le mérite,","Kuti munthu akhale ndi ulemu wake,"
"  Bref, dédaignant d'être le lierre parasite,","Mwachidule, kunyoza kukhala lierre parasite,"
"  Lors même qu'on n'est pas le chêne ou le tilleul,","Ngakhale kuti sitiri mtengo wa oak kapena mitengo ya m'nkhalango,"
"  Ne pas monter bien haut, peut-être, mais tout seul !","Mwina simungakwere pamwamba, koma nokha!"
LE BRET:,M'BALE:
"  Tout seul, soit ! Mais non pas contre tous ! Comment diable","Ngakhale kuti ndi munthu mmodzi, koma osati aliyense."
  As-tu donc contracté la manie effroyable,Kodi iweyo wadwala matenda oopsa?
"  De te faire toujours, partout, des ennemis ?",Kodi ndi bwino kuti nthawi zonse muzichita zinthu zosonyeza kuti ndinu mdani?
CYRANO:,CYRANO:
"  A force de vous voir vous faire des amis,","Chifukwa chakuti anakuonani mukukhala ndi anzanu,"
"  Et rire à ces amis dont vous avez des foules,","Ndipo kuseka anzanu amene muli nawo,"
  D'une bouche empruntée au derrière des poules !,Ndi pakamwa pa nkhuku!
"  J'aime raréfier sur mes pas les saluts,","Ndimakonda kupatsa moni pa mapazi anga,"
  Et m'écrie avec joie: un ennemi de plus !,Ndipo ndifuule ndi chimwemwe: mdani wina!
LE BRET:,M'BALE:
  Quelle aberration !,Zimenezo ndi zachilendo!
CYRANO:,CYRANO:
"  Eh bien, oui, c'est mon vice.","Inde, ndi khalidwe langa loipa."
  Déplaire est mon plaisir. J'aime qu'on me haïsse.,"Ndimakonda kusowa anthu, ndipo ndimakonda anthu amene amadana nane."
"  Mon cher, si tu savais comme l'on marche mieux","Wokondedwa, ukadadziwa mmene tingayendere bwino"
  Sous la pistolétade excitante des yeux !,M'maso mwawo muli ndi masomphenya okopa!
"  Comme, sur les pourpoints, font d'amusantes taches","Monga, pa mfundo, kupanga malo oseketsa"
  Le fiel des envieux et la bave des lâches !,Mankhwala a anthu odzikonda ndi a anthu amantha.
"  --Vous, la molle amitié dont vous vous entourez,","Inu, bwenzi lachifundo limene mumakhala nalo,"
"  Ressemble à ces grands cols d'Italie, ajourés","Zikuwoneka ngati zikuluzikulu za Italy, zitatha"
"  Et flottants, dans lesquels votre cou s'effémine:","Ndipo zokwawa, zomwe khosi lanu limapindika nazo:"
"  On y est plus à l'aise. . .et de moins haute mine,","Timakhala omasuka kwambiri. . .ndipo timakhala opanda msinkhu,"
"  Car le front n'ayant pas de maintien ni de loi,","Pakuti nkhope ilibe malamulo kapena malamulo,"
"  S'abandonne à pencher dans tous les sens. Mais moi,",Iye amadzipereka kwambiri kuti azichita zinthu zosiyanasiyana.
"  La Haine, chaque jour, me tuyaute et m'apprête",Tsiku lililonse ndimadandaula ndi chidani
  La fraise dont l'empois force à lever la tête;,Mchere umene poizoni wake umalimbikitsa mutu wake;
  Chaque ennemi de plus est un nouveau godron,Mdani aliyense winanso ndi mphaka watsopano
"  Qui m'ajoute une gêne, et m'ajoute un rayon:",Iye amene amandiwonjezera mavuto ndi kuwonjeza mphepo ya mkuntho;
"  Car, pareille en tous points à la fraise espagnole,","Chifukwa, monga momwe timakhalira ndi strawberry ya ku Spain,"
"  La Haine est un carcan, mais c'est une auréole !","Kudana ndi nyama, koma ndi dzuwa!"
"LE BRET (après un silence, passant son bras sous le sien):","WOKHUDZA (patapita chete, kudutsa dzanja lake pansi ake):"
"  Fais tout haut l'orgueilleux et l'amer, mais, tout bas",Muzichita zinthu modzikuza ndi mokwiya koma modzichepetsa
  Dis-moi tout simplement qu'elle ne t'aime pas !,Ingowuzani kuti sakukondani!
CYRANO (vivement):,CYRANO (moyo):
  Tais-toi !,Khalani chete!
"  (Depuis un moment, Christian est entré, s'est mêlé aux cadets; ceux-ci","(Pambuyo pa nthawi, Christian analowa, analowa ndi achinyamata;"
  ne lui adressent pas la parole; il a fini par s'asseoir seul à une,iwo sanayankhule naye; iye potsiriza anakhala yekha ndi
