"  Ne pas monter bien haut, peut-être, mais tout seul !","/Cia bi wä nhial, dɔ̱ŋ bä, kä duundɛ ɣöö bi̱i̱ kɛ rɔ̱!"
LE BRET:,"Kä cu ji̱ kɔaar Yecu kɛ jiök,"
"  Tout seul, soit ! Mais non pas contre tous ! Comment diable","Kɛ ɣöö ɛ jɛn kärɔa, kä /ciɛ nɛy diaal."
  As-tu donc contracté la manie effroyable,Kä ɛnɔ ci ji̱n tekɛ juey mi di̱i̱t mi di̱i̱t?
"  De te faire toujours, partout, des ennemis ?",Kä bi ji̱n ji̱ moc tɛ̈r gua̱thni diaal?
CYRANO:,CYRANO:
"  A force de vous voir vous faire des amis,","Kɛ ɣöö guicɛ jɛ ɛn ɣöö cia määth,"
"  Et rire à ces amis dont vous avez des foules,","Kä cuarɛ rɔ̱ tɛth kɛ mäthnikun tin ci nɛy ti ŋuan jek,"
  D'une bouche empruntée au derrière des poules !,Kɛ thok mi ci̱ rɔ̱ ka̱m raar kɛ kui̱i̱ ji̱i̱th!
"  J'aime raréfier sur mes pas les saluts,",Ɣän göörä ɣöö bä nɛy ti ŋuan röm kɛ mi cä ben.
  Et m'écrie avec joie: un ennemi de plus !,"Kä laarɛ ɣä kɛ tɛ̈th lɔaac, ""Määth mi dɔ̱diɛn!"""
LE BRET:,"Kä cu ji̱ kɔaar Yecu kɛ jiök,"
  Quelle aberration !,Ɛ mi̱ ci̱e̱ rɔ̱ jakä jiäk!
CYRANO:,CYRANO:
"  Eh bien, oui, c'est mon vice.","Ɛpuc, ɛ jɛn ta̱a̱ in cä lät."
  Déplaire est mon plaisir. J'aime qu'on me haïsse.,Ɣän nhɔakä ɣöö ba ji̱ moc tɛth.
"  Mon cher, si tu savais comme l'on marche mieux",Duundɛ ɣöö mi ŋäc yɛn ɛ gɔaa ni ɣöö bi nɛy diaal wä raar.
  Sous la pistolétade excitante des yeux !,Kɛ kui̱i̱ kä min ji̱i̱thkɛ kɛ ji̱i̱ni̱!
"  Comme, sur les pourpoints, font d'amusantes taches","Kä kɛ kui̱ kä tin la̱tkɛ kɛ, la̱tkɛ ti̱ gööl ti̱ gööl."
  Le fiel des envieux et la bave des lâches !,"Kä cu nɛy tin tekɛ tiɛɛl kɛ lo̱ckiɛn kuëŋ, kä cu nɛy tin kɔ̱a̱c kɛ lo̱ckiɛn kuëŋ."
"  --Vous, la molle amitié dont vous vous entourez,","Kä ji̱n, ram mi te kɛɛl kɛ ji̱n,"
"  Ressemble à ces grands cols d'Italie, ajourés","Cäät kɛ kɛn gua̱a̱th ti̱ti̱ ti̱ ŋuan ti̱ ci̱e̱ rɔ̱ yiath kä I-ta-li, ti̱ ca ŋok."
"  Et flottants, dans lesquels votre cou s'effémine:","Kä kɛ kui̱ kä ti̱ti̱, bi lo̱ckun rɔ̱ yiath piny."
"  On y est plus à l'aise. . .et de moins haute mine,",Kä cu kɔn rɔ̱ jakä tɛth ɛlɔ̱ŋ.
"  Car le front n'ayant pas de maintien ni de loi,","Kɛ ɣöö thilɛ ram mi bi ruac kɛ kui̱dɛ, kä thilɛ ram mi bi ruac kɛ kui̱dɛ."
"  S'abandonne à pencher dans tous les sens. Mais moi,",Kä cuɛ jɛ moc gua̱a̱th in di̱i̱t kɛ kui̱i̱ kä tin diaal.
"  La Haine, chaque jour, me tuyaute et m'apprête","Kä cäŋ kɛl kɛ cäŋ kɛl, cu lo̱c ti jiäk ɣä moc riɛk."
  La fraise dont l'empois force à lever la tête;,Kä cu ji̱thkɛ jɛ jakä jiɛc wi̱cdɛ.
  Chaque ennemi de plus est un nouveau godron,Kɛn ji̱ tɛ̈r diaal tin dɔ̱diɛn kɛ ji̱ mi̱ pay ben
"  Qui m'ajoute une gêne, et m'ajoute un rayon:","Kä cuɛ ɣä moc riɛk mi di̱i̱t, kä cuɛ ɣä moc riɛk mi di̱i̱t."
"  Car, pareille en tous points à la fraise espagnole,","Kɛ ɣöö ce̱tkɛ rɛy ŋɔaani̱ diaal kɛ kui̱i̱ mi̱ ciee kɛ mi̱ ci̱e̱e̱e̱e̱ kä Spain,"
"  La Haine est un carcan, mais c'est une auréole !","Cäŋɛ jiääk ɛ mi̱eth, kä ɛ mi̱eth mi̱eth!"
"LE BRET (après un silence, passant son bras sous le sien):","Kä cu wut ɛmɔ wee i̱, ""Ɣän cä jɛ ku lɛ la̱t""."
"  Fais tout haut l'orgueilleux et l'amer, mais, tout bas","Kä ji̱ liakä rɔ̱, kä ji̱ tɛ̈th lɔaacdɛ, kä ji̱ tɛ̈th lɔaacdɛ."
  Dis-moi tout simplement qu'elle ne t'aime pas !,Kä la̱ri jɛ ɣä ɛn ɣöö /cɛ ji̱ nhɔk!
CYRANO (vivement):,CYRANO (kä tëk):
  Tais-toi !,Guic!
"  (Depuis un moment, Christian est entré, s'est mêlé aux cadets; ceux-ci","(Kɛ kɔr gua̱a̱th mi tɔt, cu Christian wä rɛy, cuɛ rɔ mat kɛ nɛy tin tɔatni, kɛn"
  ne lui adressent pas la parole; il a fini par s'asseoir seul à une,"/kenɛ ruac kɛ jɛ, cuɛ te kärɔaadɛ kɛ gua̱a̱th kɛl"
