"  De te faire toujours, partout, des ennemis ?",Nĩguo ũkorũo ũrĩ mũgwati wa kũigua ũiguaga ũũru?
CYRANO:,CYRANO:
"  A force de vous voir vous faire des amis,","Nĩ ũndũ wa kuona ũrĩa mũtuĩkĩte arata,"
"  Et rire à ces amis dont vous avez des foules,","Na ũgatekĩra arata acio marenda gũkenera,"
  D'une bouche empruntée au derrière des poules !,Mũromo ũrarutagwo kuuma thutha wa ngũkũ!
"  J'aime raréfier sur mes pas les saluts,",Nĩngwendaga kũgeithia andũ arĩa angĩ na njĩra ya kĩyo.
  Et m'écrie avec joie: un ennemi de plus !,"Na ũnjĩre na gĩkeno atĩrĩ, ""Mũrũ wa ũngĩ nĩ mũcũri!"""
LE BRET:,Ũrĩa Ũngĩka:
  Quelle aberration !,Ũcio nĩ ũrimũ wa kũmenyerera andũ.
CYRANO:,CYRANO:
"  Eh bien, oui, c'est mon vice.","Nĩ wega, nĩ ũndũ ũcio nĩ niĩ ndĩ mũrori."
  Déplaire est mon plaisir. J'aime qu'on me haïsse.,Nĩ ngenaga mũno rĩrĩa andũ mangĩthũũra.
"  Mon cher, si tu savais comme l'on marche mieux",Kaĩ ũngĩmenya ũrĩa mũndũ ahĩtũkagia wega-ĩ!
  Sous la pistolétade excitante des yeux !,Nĩ ũndũ wa maitho ma kũragũra!
"  Comme, sur les pourpoints, font d'amusantes taches","Nĩ ũndũ wa maũndũ marĩa marekĩka, nĩ tũhũ kũgĩa na maũndũ ma gwĩkenia."
  Le fiel des envieux et la bave des lâches !,"Nĩ ũndũ wa kĩeha kĩa arĩa marĩ ũiru, na nĩ ũndũ wa kĩeha kĩa arĩa marĩ ũiru."
"  --Vous, la molle amitié dont vous vous entourez,","Nĩ ũndũ ũcio, o na inyuĩ mũngĩigua ta mũrĩ a thiritũ ya andũ arĩa angĩ,"
"  Ressemble à ces grands cols d'Italie, ajourés",Nĩ ta njũng'wa nene cia Italy iria ciarehetwo thutha.
"  Et flottants, dans lesquels votre cou s'effémine:","Na ũgĩikũrũka ũgĩikũrũka,"
"  On y est plus à l'aise. . .et de moins haute mine,",Nĩ tũiguaga tũiganĩire makĩria.
"  Car le front n'ayant pas de maintien ni de loi,","Nĩgũkorwo ũthiũ waku ndũrĩ na kĩhooto, na ndũrĩ na watho,"
"  S'abandonne à pencher dans tous les sens. Mais moi,",Nĩwe ũraheanaga ũhoti wa gũikara na mĩerekera mĩingĩ.
"  La Haine, chaque jour, me tuyaute et m'apprête",O mũthenya nĩndathũirwo nĩ rũmena na nĩndĩrĩhagia
  La fraise dont l'empois force à lever la tête;,"""Mũndũ ũrĩa ũragũthumbũra mũtwe wake nĩ ũndũ wa mũrimũ wake,"
  Chaque ennemi de plus est un nouveau godron,Thũ o yothe ĩngĩ nĩ thũ njerũ
"  Qui m'ajoute une gêne, et m'ajoute un rayon:","Nĩwe ũnjongereire mathĩĩna, na ũnjongereire thĩĩna."
"  Car, pareille en tous points à la fraise espagnole,","Nĩ ũndũ o ta mũtarakwa wa Spain,"
"  La Haine est un carcan, mais c'est une auréole !","Ũmena nĩ mũrimũ, no nĩ rũhuho!"
"LE BRET (après un silence, passant son bras sous le sien):",ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA ŨRĨA:
"  Fais tout haut l'orgueilleux et l'amer, mais, tout bas","Nĩ ũndũ ũcio, mũndũ ũrĩa wĩ na mwĩtĩo nĩagĩe na ũcuuke na nĩagĩe na ũcuuke."
  Dis-moi tout simplement qu'elle ne t'aime pas !,Njĩĩra atĩ ndĩkwendete!
CYRANO (vivement):,CYRANO (ũrĩa ũrarĩ muoyo):
  Tais-toi !,Ũhoro ũnyiite!
"  (Depuis un moment, Christian est entré, s'est mêlé aux cadets; ceux-ci","(Kuuma hĩndĩ ĩyo, Christian nĩ aatoonyire, akĩnyitanĩra na arĩa ethĩ; arĩa maarĩ na"
  ne lui adressent pas la parole; il a fini par s'asseoir seul à une,"Ndarĩ hĩndĩ angĩaririe nake, agĩcoka agĩikara thĩ arĩ wiki harĩ mũndũ ũngĩ"
