"  Non, merci ! non, merci ! non, merci ! Mais. . .chanter,","Nee, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci, merci."
"  Rêver, rire, passer, être seul, être libre,","D'Dreem, de Lach, d'Passage, eleng ze sinn, fräi ze sinn,"
"  Avoir l'oeil qui regarde bien, la voix qui vibre,","E klenge Aen ze hunn, fir ze gesinn, eng schwéier Stëmm ze hunn,"
"  Mettre, quand il vous plaît, son feutre de travers,","Wann Dir wëllt, setzt Är Gefill falsch,"
"  Pour un oui, pour un non, se battre,--ou faire un vers !","Fir ee Jo, fir en Nee, kämpfen, - oder e Worm maachen!"
"  Travailler sans souci de gloire ou de fortune,","D'Aarbecht ouni Suergen fir Ruhm oder Räichtum,"
"  A tel voyage, auquel on pense, dans la lune !","Op esou eng Rees, déi mir am Mound erënneren!"
"  N'écrire jamais rien qui de soi ne sortît,","Schreift ni eppes wat net aus Iech kënnt,"
"  Et modeste d'ailleurs, se dire: mon petit,","An och bescheiden, soen sech: ""Mäi Kand,"
"  Soit satisfait des fleurs, des fruits, même des feuilles,","Wärend d'Blomen, d'Fruucht, och d'Blätter,"
  Si c'est dans ton jardin à toi que tu les cueilles !,Wann Dir se an Ärem Gaart plënnert!
"  Puis, s'il advient d'un peu triompher, par hasard,","Wann hien dann e bësse triomféiert,"
"  Ne pas être obligé d'en rien rendre à César,","Dir sollt kee Krich fir de Kaiser bezuelen,"
"  Vis-à-vis de soi-même en garder le mérite,","Fir sech selwer säi Verméigen ze halen,"
"  Bref, dédaignant d'être le lierre parasite,","Kuerz gesot, verwerfend, datt ech de parasitesche Lyrie sinn,"
"  Lors même qu'on n'est pas le chêne ou le tilleul,","Och wann mir net d'Oak oder d'Tilleng sinn,"
"  Ne pas monter bien haut, peut-être, mais tout seul !","Net ganz héich, awer eleng!"
LE BRET:,D'Bret:
"  Tout seul, soit ! Mais non pas contre tous ! Comment diable","Eenzel, awer net géint jiddereen."
  As-tu donc contracté la manie effroyable,Du hues also eng schrecklech Manie
"  De te faire toujours, partout, des ennemis ?","Fir ëmmer, iwwerall, Feinde ze maachen?"
CYRANO:,CYRANO:
"  A force de vous voir vous faire des amis,","Wann Dir Frënn mécht,"
"  Et rire à ces amis dont vous avez des foules,","An déi Frënn, déi Dir mat enger Grupp hutt, ze lachen,"
  D'une bouche empruntée au derrière des poules !,"Mat engem Mond, deen an de Koppelen ass!"
"  J'aime raréfier sur mes pas les saluts,","Ech wëll meng Schrëtt fir d'Halschent ausdrécken,"
  Et m'écrie avec joie: un ennemi de plus !,"An schreift mat Freed: ""Een anere Feind!"""
LE BRET:,D'Bret:
  Quelle aberration !,Wat eng Aberratioun!
CYRANO:,CYRANO:
"  Eh bien, oui, c'est mon vice.","Well, jo, dat ass meng Vib."
  Déplaire est mon plaisir. J'aime qu'on me haïsse.,"Ech hu gär, wann een mech hasst."
"  Mon cher, si tu savais comme l'on marche mieux","Mäi léiwe, wann Dir wësst wéi mer besser goen"
  Sous la pistolétade excitante des yeux !,Ënnert dem spannenden Auge vun der Pistole!
"  Comme, sur les pourpoints, font d'amusantes taches","Wéi, op de Punkten, maachen Spaass Flecken"
  Le fiel des envieux et la bave des lâches !,D 'Spilz vun de Jüreg a d ' Schluecht vun de Feiglingen !
"  --Vous, la molle amitié dont vous vous entourez,","Dir, déi mëll Frëndschaft déi Dir ëmginn,"
"  Ressemble à ces grands cols d'Italie, ajourés","Et ass wéi déi grouss Kéier vun Italien, verréckelt"
"  Et flottants, dans lesquels votre cou s'effémine:","An d'Schwäiz, an där Äre Hals schmerzt:"
"  On y est plus à l'aise. . .et de moins haute mine,","Mir si méi bequem an et ass méi héich,"
"  Car le front n'ayant pas de maintien ni de loi,","Well d'Säite keng Reglementer oder Gesetz hunn,"
"  S'abandonne à pencher dans tous les sens. Mais moi,",Si verléisst sech all Richtung ze beaflossen.
"  La Haine, chaque jour, me tuyaute et m'apprête","Den Haass, all Dag, schluckt a schmëlzt mech"
  La fraise dont l'empois force à lever la tête;,"D'Strawse, déi hirem Gewiicht d'Kapp erhalen,"
  Chaque ennemi de plus est un nouveau godron,All méi Feind ass en neie Schäffer
"  Qui m'ajoute une gêne, et m'ajoute un rayon:","Hien huet mir e Schmerz méi ginn, a mir e Stéierpunkt méi ginn:"
"  Car, pareille en tous points à la fraise espagnole,","Well, wéi an all Halschent mat der spuenescher Fraise,"
"  La Haine est un carcan, mais c'est une auréole !","D'Hass ass e Schwanz, awer et ass eng Auraole!"
"LE BRET (après un silence, passant son bras sous le sien):","D'BREET (no der Stille, passend seng Arm ënner hir):"
"  Fais tout haut l'orgueilleux et l'amer, mais, tout bas","Gitt héich a béid, awer niddereg"
  Dis-moi tout simplement qu'elle ne t'aime pas !,"Sot mir einfach, datt si dech net gär huet!"
CYRANO (vivement):,CYRANO (Liewe):
  Tais-toi !,Sëtzt!
"  (Depuis un moment, Christian est entré, s'est mêlé aux cadets; ceux-ci","(No enger Zäit, Christian koum an, huet sech mat de Jugendlechen, déi"
  ne lui adressent pas la parole; il a fini par s'asseoir seul à une,si schwätzen net mat him; hien huet schlussendlech eleng bei enger
