"  Et s'en fait un tuteur en lui léchant l'écorce,","Kutani a yi endla murisi hi ku yi luma nhlonge,"
  Grimper par ruse au lieu de s'élever par force ?,Xana u nga ha khandziya hi mano ematshan'weni yo khandziya hi matimba?
"  Non, merci. Dédier, comme tous il le font,","Ku tinyiketela, hilaha vanhu hinkwavo va endlaka hakona,"
  Des vers aux financiers ? se changer en bouffon,Ku Suka Eka Switsotswana Ku Ya Eka Vaxavisi Va Timali
"  Dans l'espoir vil de voir, aux lèvres d'un ministre,","Hi ku langutela loku nga nyawuriki ku vona, hi milomu ya mutirheli,"
"  Naître un sourire, enfin, qui ne soit pas sinistre ?","Ku tswala ku n'wayitela, loku nga riki ka tihanyi?"
"  Non, merci. Déjeuner, chaque jour, d'un crapaud ?",Xana a wu ta dya swakudya swa ninhlikanhi swa xitsotswana siku ni siku?
  Avoir un ventre usé par la marche ? une peau,Ku Va Ni Khwiri Leri Hanyaka Loko U Ri Karhi U Famba
"  Qui plus vite, à l'endroit des genoux, devient sale ?",Xana i mani loyi a nga ta thyakisiwa hi ku hatlisa ku tlula matsolo?
  Exécuter des tours de souplesse dorsale ?. . .,Xana u nga endla matirhelo yo endla leswaku nhlana wa wena wu kota ku cinca-cinca? . . .
"  Non, merci. D'une main flatter la chèvre au cou",Ku khinsama hi voko rin'we ku yisa mbuti enhlokweni
"  Cependant que, de l'autre, on arrose le chou,","Kambe loko hi chela khavichi eka yin'wana,"
"  Et, donneur de séné par désir de rhubarbe,","Ni ku va ni tinhamu leti nga ni switlhavi swa ntima,"
"  Avoir son encensoir, toujours, dans quelque barbe ?",Xana a a tshama a ri ni xihloka xakwe xa risuna?
"  Non, merci ! Se pousser de giron en giron,","Ku famba-famba hi ku hatlisa,"
"  Devenir un petit grand homme dans un rond,","Ku va wanuna lontsongo lonkulu hi ku famba ka nkarhi,"
"  Et naviguer, avec des madrigaux pour rames,","Ni ku tluta hi swikepe swa swikepe,"
  Et dans ses voiles des soupirs de vieilles dames ?,Xana a ku ri ni ku huwelela ka vakhegula eka tilayini ta yena?
"  Non, merci ! Chez le bon éditeur de Sercy","A ndzi nge swi koti ku ya eka Sercy, muhleri wa yona."
"  Faire éditer ses vers en payant ? Non, merci !",Xana u fanele u hakela leswaku u tsala tinhlanga ta wena?
  S'aller faire nommer pape par les conciles,Ku Endla Leswaku Huvo Yi Ku Veka Mupapa
  Que dans des cabarets tiennent des imbéciles ?,Xana swi nga endleka leswaku vanhu lava nga riki na ntokoto va tshama eswitolo swa vanhu lava nga riki na ntokoto?
"  Non, merci ! Travailler à se construire un nom",Ku Tiendlela Vito
"  Sur un sonnet, au lieu d'en faire d'autres ? Non,",Xana u fanele u yimbelela eka sonet yin'we ematshan'weni yo yimbelela eka yin'wana?
  Merci ! Ne découvrir du talent qu'aux mazettes ?,Xana u nga kuma vuswikoti ntsena eka swisaka?
"  Être terrorisé par de vagues gazettes,","Ku chavisiwa hi maphepha-hungu lama nga ni khombo,"
"  Et se dire sans cesse: Oh, pourvu que je sois",Naswona u tshamela ku tibyela u ku: 'Loko ndzo va
  Dans les petits papiers du Mercure François ?. . .,Eka maphepha lamatsongo ya Mercury Francis? . . .
"  Non, merci ! Calculer, avoir peur, être blême,","Ku hlayela, ku chava, ku va ni gome,"
"  Aimer mieux faire une visite qu'un poème,","Ku rhandza ku endzela vanhu ku tlula ku hlaya xiphato,"
"  Rédiger des placets, se faire présenter ?","Xana u nga tsala swiphephana, u ti tivisa?"
"  Non, merci ! non, merci ! non, merci ! Mais. . .chanter,",A ndzi nge swi koti ku yimbelela.
"  Rêver, rire, passer, être seul, être libre,","Ku lorha, ku hleka, ku hundza, ku va wexe, ku va la ntshunxekeke,"
"  Avoir l'oeil qui regarde bien, la voix qui vibre,","Ku va ni tihlo leri vonaka kahle, rito leri rhurhumelaka,"
"  Mettre, quand il vous plaît, son feutre de travers,","Loko u lava, u nga ha n'wi tshikisa ku endla tano."
"  Pour un oui, pour un non, se battre,--ou faire un vers !","Ku vula ina, ku vula e-e, ku lwa kumbe ku endla vusokoti!"
"  Travailler sans souci de gloire ou de fortune,",Ku tirha handle ko lava ku va ni ndhuma kumbe rifuwo
"  A tel voyage, auquel on pense, dans la lune !",A hi nge u nga rivali riendzo leri u nga ta ri teka loko u ya en'wetini!
"  N'écrire jamais rien qui de soi ne sortît,",U nga tshuki u tsala nchumu lowu nga humiki eka wena.
"  Et modeste d'ailleurs, se dire: mon petit,","Naswona u titsongahata, u tibyela leswi, 'N'wananga,"
"  Soit satisfait des fleurs, des fruits, même des feuilles,","Ku nga ha va swiluva, mihandzu hambi ku ri matluka,"
  Si c'est dans ton jardin à toi que tu les cueilles !,Loko u ri karhi u swi rholela entangeni wa wena!
"  Puis, s'il advient d'un peu triompher, par hasard,","Kutani loko a humelela hi ku hlula katsongo,"
"  Ne pas être obligé d'en rien rendre à César,","""A ndzi nge boheki ku hakela mali ya Khezari."
"  Vis-à-vis de soi-même en garder le mérite,",Ku va ni mfanelo yo endla tano swi ta ku pfuna leswaku u tshama u ri ni langutelo lerinene hi wena n'wini.
"  Bref, dédaignant d'être le lierre parasite,","Hi ku komisa, ku honisa ku va xitsotswana lexi nga ni khombo,"
"  Lors même qu'on n'est pas le chêne ou le tilleul,","Hambiloko hi nga ri murhi wa nhova kumbe wa xikutsu,"
"  Ne pas monter bien haut, peut-être, mais tout seul !","A hi nge swi koti ku tlhandluka hi ku hatlisa, kambe hi ta swi kota ku ya hi matimba ya hina."
LE BRET:,XIPHIQO:
"  Tout seul, soit ! Mais non pas contre tous ! Comment diable",A hi nge swi koti ku lwa ni vanhu hinkwavo.
  As-tu donc contracté la manie effroyable,Xana u ngheniwe hi vuvabyi lebyi chavisaka?
"  De te faire toujours, partout, des ennemis ?",Xana u lava ku tshama u ri ni valala?
CYRANO:,CYRANO:
"  A force de vous voir vous faire des amis,","Hi ku vona mi endla vanghana,"
"  Et rire à ces amis dont vous avez des foules,","Naswona u hleka vanghana lava u nga na vona,"
  D'une bouche empruntée au derrière des poules !,A a ri ni nomu lowu a wu nga ri na mavoko!
"  J'aime raréfier sur mes pas les saluts,","Ndzi rhandza ku xeweta vanhu lava nga ni rirhandzu,"
  Et m'écrie avec joie: un ennemi de plus !,"Kutani u huwelela hi ku tsaka eka mina: ""Nala un'wana!"""
LE BRET:,XIPHIQO:
  Quelle aberration !,A swi hlamarisi leswi!
CYRANO:,CYRANO:
"  Eh bien, oui, c'est mon vice.","Ina, i mukhuva wa mina."
  Déplaire est mon plaisir. J'aime qu'on me haïsse.,"Ndzi rhandza ku famba, ndzi rhandza ku vengiwa."
"  Mon cher, si tu savais comme l'on marche mieux","""Xihlangi, loko a wu lo tiva ndlela yo famba kahle"
  Sous la pistolétade excitante des yeux !,Hi ku vona hi mahlo ya mianakanyo!
"  Comme, sur les pourpoints, font d'amusantes taches",Ku fana ni tinhla leti tsakisaka leti nga eka tinhla-nkulu
  Le fiel des envieux et la bave des lâches !,Ku va ni mavondzo swi ta ku vangela ku chava.
"  --Vous, la molle amitié dont vous vous entourez,","Wena munghana lonene la nga ni rirhandzu,"
"  Ressemble à ces grands cols d'Italie, ajourés",Swi Fana Ni Swiphambati Swa Le Italiya Leswi Nga Ni Swiphambati
"  Et flottants, dans lesquels votre cou s'effémine:","Ni swikepe leswi papamalake, leswi nhamu ya wena yi nga ta tshuka yi tshoveka eka swona."
"  On y est plus à l'aise. . .et de moins haute mine,","Hi titwa hi ntshunxekile. . . . naswona hi lehe ku tlula mpimo,"
"  Car le front n'ayant pas de maintien ni de loi,","Hikuva xikandza a xi na nawu kumbe nawu,"
"  S'abandonne à pencher dans tous les sens. Mais moi,",A nga ha swi koti ku endla swilo hi ndlela leyi fanaka.
"  La Haine, chaque jour, me tuyaute et m'apprête",Siku Ni Siku Rivengo Ri Ndzi Khome Hi Tintswalo
  La fraise dont l'empois force à lever la tête;,Xitlhangu lexi chefu ya xona yi xi sindzisaka ku tlakusa nhloko ya xona;
  Chaque ennemi de plus est un nouveau godron,Nala un'wana ni un'wana la tlhandlamaka i xigevenga lexintshwa
"  Qui m'ajoute une gêne, et m'ajoute un rayon:","U engetele ku karhateka ka mina, ni ku ndzi vangela ku karhateka lokukulu."
"  Car, pareille en tous points à la fraise espagnole,","Hikuva, ku fana ni ximuwu xa le Spain,"
"  La Haine est un carcan, mais c'est une auréole !","Rivengo i xitsotswana, kambe i xinyenyana xa le mpfhukeni!"
"LE BRET (après un silence, passant son bras sous le sien):","MUHLOTI (Endzhaku ko miyela, a hundzisa voko rakwe ehansi ka ra yena):"
"  Fais tout haut l'orgueilleux et l'amer, mais, tout bas","Endla leswaku munhu la tikukumuxaka a va la titlakusaka ni la nga ni gome, kambe u va la titsongahataka"
  Dis-moi tout simplement qu'elle ne t'aime pas !,Ndzi byele leswaku a nga ku rhandzi!
CYRANO (vivement):,CYRANO (la hanyaka):
  Tais-toi !,Miyela!
"  (Depuis un moment, Christian est entré, s'est mêlé aux cadets; ceux-ci","(Ku sukela hi nkarhi wolowo, Christian u nghene, a tihlanganisa ni vantshwa; lava"
  ne lui adressent pas la parole; il a fini par s'asseoir seul à une,a va vulavuli na yena; eku heteleleni u tshame a ri yexe eka
