  Exécuter des tours de souplesse dorsale ?. . .,"Sɛ obi yɛ biribi a, ɛsɛ sɛ ɔyɛ biribi a ɛbɛma n'akyi ayɛ mmerɛw. . . ."
"  Non, merci. D'une main flatter la chèvre au cou","Dabi, meda wo ase, na wo nsa baako pɛ na wode bɛkyekyere abirekyi no"
"  Cependant que, de l'autre, on arrose le chou,","Nanso, sɛ obi de kɔbere gu ne ho so a,"
"  Et, donneur de séné par désir de rhubarbe,","Na nea ɔhyɛ ne ho so no,"
"  Avoir son encensoir, toujours, dans quelque barbe ?","Sɛ obi kura ne ho a, ɛyɛ a ɔde ne ho kɔhyɛ ne ho?"
"  Non, merci ! Se pousser de giron en giron,","Sɛ obi yɛ ne ho adwuma a, ɛsɛ sɛ ɔyɛ ne ho adwuma."
"  Devenir un petit grand homme dans un rond,","Sɛ obi yɛ onipa kɛse a, na ɔyɛ onipa ketewa."
"  Et naviguer, avec des madrigaux pour rames,",Na wɔde hyɛn a emu yɛ den no bɛhyɛ hyɛn no mu.
  Et dans ses voiles des soupirs de vieilles dames ?,Na nkwakoraa ne mmerewa a wɔsu a wɔhyɛ ne ntama mu no nso ɛ?
"  Non, merci ! Chez le bon éditeur de Sercy","Dabi, meda wo ase, Sercy nhoma no tintimfo pa no nkyɛn."
"  Faire éditer ses vers en payant ? Non, merci !","Sɛ wotua sika a, wobɛtumi akyerɛw ne nsɛm no?"
  S'aller faire nommer pape par les conciles,Wɔbɛma Amanamanmufo Asɔre Ahorow Ayɛ Wɔn Pope
  Que dans des cabarets tiennent des imbéciles ?,"Sɛ obi yɛ nkwaseafo a, dɛn na ɔyɛ?"
"  Non, merci ! Travailler à se construire un nom","Dabi, meda wo ase, na woabɔ din."
"  Sur un sonnet, au lieu d'en faire d'autres ? Non,","Wɔteɛteɛteɛ no bi, na ɛnyɛ afoforo?"
  Merci ! Ne découvrir du talent qu'aux mazettes ?,"Sɛ obi nya ade a, ɛyɛ a ɔkɔ abɔnten na ohu ade."
"  Être terrorisé par de vagues gazettes,","Sɛ nsɛmma nhoma a ɛboro so no suro wo a,"
"  Et se dire sans cesse: Oh, pourvu que je sois","Na woaka akyerɛ wo ho sɛ, 'Oh, sɛ meba a,"
  Dans les petits papiers du Mercure François ?. . .,Wɔ Mercury Francis nhoma nketewa no mu? . . .
"  Non, merci ! Calculer, avoir peur, être blême,","Sɛ obi yɛ biribi a, ɛsɛ sɛ ɔyɛ ho biribi."
"  Aimer mieux faire une visite qu'un poème,","Sɛ obi pɛ sɛ ɔkɔsra obi sen sɛ ɔbɛhwɛ anwensɛm bi a,"
"  Rédiger des placets, se faire présenter ?","Sɛ wobɛyɛ kratawa, na woahyɛ wo ho so a, wobɛka akyerɛ wɔn anaa?"
"  Non, merci ! non, merci ! non, merci ! Mais. . .chanter,","Dabi, medaase, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi, dabi,"
"  Rêver, rire, passer, être seul, être libre,","Sɛ obi yɛ saa a, ɔbɛdaadaa ne ho."
"  Avoir l'oeil qui regarde bien, la voix qui vibre,","Sɛ w'ani hwɛ yiye a, wo nne nso bɔ."
"  Mettre, quand il vous plaît, son feutre de travers,","Sɛ wopɛ a, fa wo ho hyɛ ne mu."
"  Pour un oui, pour un non, se battre,--ou faire un vers !","Sɛ obi ka sɛ yiw anaa dabi a, ɛsɛ sɛ ɔko anaa ɔyɛ biribi!"
"  Travailler sans souci de gloire ou de fortune,","Monnyɛ adwuma mfa nhyɛ anuonyam anaa ahonyade ho anuonyam,"
"  A tel voyage, auquel on pense, dans la lune !","Sɛ obi tu kwan kɔ ɔsram a, ɛyɛ a, ɔbɛkɔ."
"  N'écrire jamais rien qui de soi ne sortît,","Sɛ wo ne obi mmɔ nkɔmmɔ a, mma wo werɛ mfi sɛ wo ne no bɛbom ayɛ adwuma."
"  Et modeste d'ailleurs, se dire: mon petit,","Nanso, sɛ obi yɛ ne ho ɔbrɛfo a, ɔbɛka sɛ, 'Me ba,"
"  Soit satisfait des fleurs, des fruits, même des feuilles,","Sɛ ɛyɛ nhwiren, aba, ne afifide mpo a,"
  Si c'est dans ton jardin à toi que tu les cueilles !,"Sɛ wo fi wo turo mu na woboa wɔn a, ɛnde hwɛ!"
"  Puis, s'il advient d'un peu triompher, par hasard,","Na sɛ onya nkonim kakra a,"
"  Ne pas être obligé d'en rien rendre à César,",na wɔansɛe wɔn a wɔsom no no.
"  Vis-à-vis de soi-même en garder le mérite,","Sɛ obi pɛ sɛ ɔtena ase yiye a, ɛsɛ sɛ ɔtena ase yiye."
"  Bref, dédaignant d'être le lierre parasite,","Sɛ yɛka sɛ, sɛ obi yɛ akyenkyen a,"
"  Lors même qu'on n'est pas le chêne ou le tilleul,","Sɛ yɛnyɛ dua anaa dua a,"
"  Ne pas monter bien haut, peut-être, mais tout seul !","Ebia worentumi nkɔ soro, nanso wo nko ara na worentumi nkɔ soro."
LE BRET:,ƆWƐN:
"  Tout seul, soit ! Mais non pas contre tous ! Comment diable","Sɛ obi yɛ saa a, ɛnyɛ ne nko ara, na mmom ɛnyɛ ne nyinaa."
  As-tu donc contracté la manie effroyable,So woayɛ obi a wo ho yɛ hu a woayɛ no yaw?
"  De te faire toujours, partout, des ennemis ?","Sɛ wobɛyɛ w'atamfo wɔ baabiara a wobɛkɔ a, dɛn na wobɛyɛ?"
CYRANO:,CYRANO:
"  A force de vous voir vous faire des amis,","Sɛ mihu sɛ moayɛ nnamfo a,"
"  Et rire à ces amis dont vous avez des foules,",Na woaserew akyerɛ nnamfo a wo ne wɔn wɔ nnipakuw no mu no.
  D'une bouche empruntée au derrière des poules !,"Afoforo nso ka sɛ: ""Mede ano a wɔde ama wɔn no na ɛreyɛ""."
"  J'aime raréfier sur mes pas les saluts,","Sɛ me nan si fam a, m'ani gye ho sɛ mɛkamfo wɔn."
  Et m'écrie avec joie: un ennemi de plus !,Na monka nkyerɛ me sɛ: Ɔtamfo foforo!
LE BRET:,ƆWƐN:
  Quelle aberration !,Hwɛ sɛnea ɛyɛ nwonwa!
CYRANO:,CYRANO:
"  Eh bien, oui, c'est mon vice.","Ɛhɛe, ɛhɛe, me subane ɛne."
  Déplaire est mon plaisir. J'aime qu'on me haïsse.,"Sɛ obi tan me a, ɛyɛ me dɛ."
"  Mon cher, si tu savais comme l'on marche mieux","Me dɔfo, sɛ wunim sɛnea yɛfa kwan a eye sen biara a"
  Sous la pistolétade excitante des yeux !,Wɔ aniwa a ɛyɛ anigye no ase!
"  Comme, sur les pourpoints, font d'amusantes taches",Sɛnea wɔde nneɛma a ɛyɛ fɛ yɛ adwuma wɔ baabi a wɔhyɛ no
  Le fiel des envieux et la bave des lâches !,Aninyannefo ho yaw ne ehu!
"  --Vous, la molle amitié dont vous vous entourez,","Wo a wo ne wo nnamfo ntam yɛ kama,"
"  Ressemble à ces grands cols d'Italie, ajourés",Ɛte sɛ Italyfo a wɔtwentwɛn wɔn nan ase no
"  Et flottants, dans lesquels votre cou s'effémine:","Na nsuwansuwa a wo kɔn bɛbobom wɔ mu no nso,"
"  On y est plus à l'aise. . .et de moins haute mine,",Yɛte nka sɛ yɛn ani gye ho paa.
"  Car le front n'ayant pas de maintien ni de loi,","Na sɛ obi nni mmara ne mmara a ɛkyɛn so a,"
"  S'abandonne à pencher dans tous les sens. Mais moi,",Ɔde ne ho hyɛɛ nneɛma nyinaa mu.
"  La Haine, chaque jour, me tuyaute et m'apprête","Ɔtan a ɛrebɔ me bra da biara da no, ɛrebɔ me ho ban"
  La fraise dont l'empois force à lever la tête;,"Na sɛ wɔsɔw wɔn ti a, wɔsɔw wɔn ti."
  Chaque ennemi de plus est un nouveau godron,Ɔtamfo biara a ɔkyena no yɛ ɔtamfo foforo
"  Qui m'ajoute une gêne, et m'ajoute un rayon:",Ɔde ɔhaw ne awerɛhow bɛbrɛ me.
"  Car, pareille en tous points à la fraise espagnole,","Efisɛ sɛnea Spain frɔm yɛ no, saa ara na ɛte wɔ biribiara mu."
"  La Haine est un carcan, mais c'est une auréole !","Ɔtan yɛ ɔkra, nanso ɛyɛ sunsum!"
"LE BRET (après un silence, passant son bras sous le sien):","Ɔkasae dinn, na ɔde ne nsa guu ne nsam."
"  Fais tout haut l'orgueilleux et l'amer, mais, tout bas","Ma ahantanfo ho nyɛ den na wɔn ani nnye, na wɔn ani nnye."
  Dis-moi tout simplement qu'elle ne t'aime pas !,Ka kyerɛ me sɛ ɔnnɔ wo!
CYRANO (vivement):,CYRANO (Ahoɔden):
  Tais-toi !,Yɛ komm!
"  (Depuis un moment, Christian est entré, s'est mêlé aux cadets; ceux-ci","(Ɛfiri bere bi akyi no, Christian kɔkaa ne ho ne mmofra no; wɔn"
  ne lui adressent pas la parole; il a fini par s'asseoir seul à une,"na wɔanka hwee ankyerɛ no. Awiei koraa no, ɔtenaa ne nko ara mu wɔ"
